id,Total_Charge,BV,X,Y,3.5V,4.5V,Ron,Vf,gap,width,ngr,sigma,depth
1910,4.75664784235e-9,-191.806350376,-0.13671875,575.003436279,68392818.293,312497657.447,0.000643116196286,4.10861903321,3.74,3.72,15,0.0299,0.1
1911,5.93000466292e-9,-277.536489375,0.751831054688,621.24,21593418.1419,74998561.8943,0.00241914653294,6.4031266691,0.64,2.92,13,0.0179,0.98
1912,9.90136785741e-9,-698.068363133,0.76953125,580.74730957,21467971.6603,74226448.4075,0.00262823731816,6.42955804299,1.52,4.26,12,0.0312,0.99
1913,7.17409991322e-9,-398.947642556,0.4296875,574.974074707,29701410.308,111204022.37,0.00179933571458,5.36362936384,3.15,2.04,17,0.0772,0.61
1914,4.8033441575e-9,-196.018744523,-0.072998046875,574.990136719,61240981.1771,280559134.821,0.000721928379184,4.19734105809,2.17,2.25,26,0.0203,0.16
1915,4.02158369097e-9,-143.189411985,-0.186279296875,574.998168945,75345539.3458,358808153.734,0.00053148821591,4.02245369882,2.45,0.8,30,0.016,0.06
1916,5.67612441215e-9,-261.792330024,0.167724609375,589.795393066,40077038.7245,162131796.209,0.000957190738419,4.75310585434,0.69,4.25,3,0.0316,0.39
1917,5.93728710978e-9,-281.723318714,0.011962890625,575.01965332,47867103.6968,202207018.631,0.00099454850211,4.48851318627,4.41,2.09,16,0.0501,0.27
1918,7.6465667174e-9,-438.644194194,0.578369140625,574.967797852,25375025.6068,90502444.6581,0.00188639359556,5.83990622824,2.3,3.77,5,0.0423,0.78
1919,6.48441299064e-9,-329.141775657,-0.058837890625,575.002563477,62017537.0202,272953693.02,0.000713611820526,4.2076694339,1.89,3.51,18,0.0618,0.13
1920,4.95925187421e-9,-206.173621809,-0.25,575.037597656,71412622.2295,319543675.878,0.0006880807469,4.0784637016,2.95,4.95,18,0.0442,0.07
1921,9.30842784414e-9,-629.499262856,0.5712890625,625.001220703,25494330.4086,91105292.4581,0.00199201633826,5.82261669287,1.0,1.5,20,0.0511,0.77
1922,6.33349561244e-9,-315.308385959,0.026123046875,575.024365234,51359859.1786,220102619.562,0.000826491283291,4.40182484925,2.53,3.41,12,0.0607,0.23
1923,1.14209412837e-8,-917.834450005,0.323486328125,574.952056885,34747762.3451,136222415.378,0.00148574872614,4.99667328599,1.47,2.44,25,0.0873,0.47
1924,5.23775568203e-9,-223.526977973,0.139404296875,575.002575684,40961931.565,167842923.941,0.00166308640539,4.70465414807,3.83,4.19,28,0.0206,0.38
1926,7.66711559644e-9,-442.723391948,0.27392578125,574.977963867,35314437.8295,137445732.364,0.00113127115616,4.99008289381,2.05,3.67,2,0.0556,0.47
1927,9.61745411606e-9,-672.751047656,0.81201171875,574.976513672,21600842.4863,74918741.9677,0.00241193340578,6.39134894876,2.47,0.73,14,0.0969,0.95
1928,4.60518862631e-9,-181.847195897,-0.25,574.991745605,79697680.9465,346965223.805,0.000704692638178,4.02464872264,2.83,4.64,24,0.0375,0.01
1929,6.07044161233e-9,-292.442562634,0.203125,575.018310547,37378828.7509,148075980.202,0.00119905786079,4.8723846411,3.51,1.99,10,0.0504,0.43
1930,4.88448944158e-9,-201.689085504,-0.15087890625,574.974494629,71824539.1164,333125575.082,0.000579666403492,4.06604071964,1.69,1.99,27,0.0258,0.08
1931,6.84811738439e-9,-361.880314072,0.75537109375,575.013769531,21752472.2015,75552559.5793,0.00235339842044,6.37083199213,4.05,2.59,6,0.0635,0.96
1932,8.49510623101e-9,-539.123095619,0.4296875,575.003930664,29985190.0147,113160325.519,0.00170303086554,5.32560507283,2.58,2.2,16,0.0988,0.59
1934,5.1735707022e-9,-219.317127946,0.281005859375,574.938110352,34023897.979,132030046.648,0.00172792667801,5.05433202503,4.8,4.48,15,0.0199,0.51
1935,6.34008170652e-9,-314.221095776,0.709350585938,605.736999512,22129599.0039,77591437.668,0.00221797846988,6.2836180347,0.75,1.3,15,0.0116,0.95
1936,9.22813312826e-9,-624.949877923,0.450927734375,574.961807861,29758878.5682,111801078.955,0.00201502133742,5.34975948468,2.3,3.37,23,0.0901,0.6
1937,8.08819716491e-9,-485.940299953,0.040283203125,575.014599609,48864220.6858,207474187.19,0.000870130513773,4.46173896915,1.33,3.19,15,0.0501,0.26
1938,8.42770606594e-9,-518.950160982,0.719970703125,575.000302734,22104999.1839,77000766.5846,0.00240511728239,6.30880908725,1.79,2.65,12,0.0224,0.95
1939,6.17546518163e-9,-294.440649511,0.50048828125,590.897958984,26795424.9224,96519411.8906,0.00168187306263,5.67470765807,0.39,2.27,6,0.0227,0.73
1940,7.5622881732e-9,-430.417955504,0.761684928927,599.438867188,21700461.2802,75102868.8081,0.00225699937115,6.38722177024,1.17,4.93,4,0.072,0.96
1941,7.57988052552e-9,-435.679008906,0.599609375,575.049572754,24855627.081,89449472.0457,0.0019865356855,5.85613935407,3.92,4.9,5,0.093,0.79
1942,5.06418842715e-9,-213.572373545,0.2314453125,574.93605957,35896904.8493,142488109.398,0.00119233244117,4.92003336758,3.38,1.18,9,0.0119,0.47
1943,6.49344837162e-9,-334.831210558,0.1748046875,574.967618408,40860999.5276,165049712.869,0.00100872594384,4.72009153976,3.34,1.87,7,0.0669,0.36
1944,6.87087954242e-9,-363.071468257,0.203125,575.059365234,37984182.1335,152469757.547,0.0013389650056,4.83352632044,4.28,0.65,21,0.0882,0.4
1945,5.47114741106e-9,-242.981798303,-0.1650390625,574.996313477,72008745.0321,326380469.827,0.000479200982342,4.07297582384,0.93,0.93,15,0.0372,0.07
1946,4.84128314173e-9,-197.729056121,0.171264648438,574.97887207,39208537.0214,159006771.682,0.00131288292744,4.77268759188,3.4,4.64,14,0.0155,0.41
1947,6.64145073199e-9,-341.988068287,0.41552734375,604.034549561,29814884.4862,111548987.973,0.00149697029002,5.35306886199,0.6,0.93,19,0.0478,0.62
1948,8.08975272148e-9,-481.875574951,0.259765625,574.966992187,36106037.7847,141419459.73,0.00126501283499,4.9433051825,2.09,3.53,10,0.0635,0.45
1949,8.77485630036e-9,-565.575173159,0.033203125,574.966486816,51419043.0211,223387633.154,0.000694714533356,4.38759812566,0.87,1.1,11,0.038,0.24
1950,5.46182327769e-9,-238.802044224,-0.17919921875,574.924179687,76735292.7635,340402565.539,0.000492179771124,4.03781552057,1.45,2.22,13,0.0447,0.03
1951,7.46924854017e-9,-417.002077909,0.691650390625,574.988579102,22474066.1425,78679882.3024,0.00253884891662,6.24539333749,1.86,3.78,14,0.0183,0.93
1952,6.0593171662e-9,-287.583595866,0.535888671875,574.942333984,26102300.8395,94174233.7849,0.00282499230987,5.73598826414,3.18,3.76,27,0.026,0.76
1953,5.1017678756e-9,-209.261165838,0.31640625,574.971516113,32440552.2332,124308050.593,0.00135926163047,5.14556595159,4.16,1.75,6,0.0202,0.55
1954,7.1310019219e-9,-390.59024775,0.7412109375,574.962226562,22297835.6936,77129179.0955,0.00341153986806,6.30505657707,3.56,4.12,23,0.0589,0.93
1955,7.46214782818e-9,-423.442041205,0.450927734375,575.014042969,28871419.9858,107712392.318,0.0015731120901,5.42757058406,3.82,4.51,4,0.0998,0.62
1956,4.57644258144e-9,-177.468045585,0.068603515625,574.985058594,45807996.2697,196691868.21,0.000913306529388,4.51901953106,3.26,3.47,10,0.011,0.31
1958,6.95800782963e-9,-310.258948078,0.16064453125,605.504675293,41392226.2953,169444846.603,0.000959908676449,4.69639348057,0.28,0.85,27,0.0661,0.35
1959,7.30298677432e-9,-406.670606073,0.35888671875,575.035883789,31114349.9017,116823665.054,0.00219381337675,5.26677553089,3.02,3.36,28,0.0594,0.57
1960,6.58510617324e-9,-341.070860443,0.122068836658,575.019836426,42108775.2787,172181580.641,0.00101261163031,4.67923925641,4.72,2.78,7,0.0902,0.33
1961,5.49722885101e-9,-239.376764889,0.72705078125,574.985690918,21920490.387,76294667.9143,0.00211185805476,6.34741009089,3.8,0.99,2,0.0236,0.96
1962,4.82129804975e-9,-191.497664707,0.0792236328125,574.952929688,45194283.6681,192583531.26,0.00118684651879,4.54089417273,3.52,2.08,27,0.0118,0.32
1963,7.1428837233e-9,-388.464474802,0.75537109375,574.978436279,21893879.3929,75967306.0421,0.00218708620738,6.34955923234,2.96,0.75,5,0.0506,0.96
1964,6.8680883401e-9,-366.298625834,0.1748046875,575.02043457,40829043.7529,168028425.926,0.00108532775379,4.70599385089,3.42,3.37,10,0.0801,0.36
1965,7.4394201225e-9,-416.120868261,-0.143798828125,586.800488281,70968501.654,333822900.517,0.000440074057575,4.06122148185,0.33,0.85,10,0.0204,0.09
1966,9.41922895839e-9,-648.656641014,0.52880859375,574.967695313,26872706.037,98271001.069,0.00262687187736,5.63548225039,2.29,4.29,27,0.0899,0.7
1967,6.72578420567e-9,-350.271547529,0.75537109375,575.008564453,21639484.6337,74774798.5256,0.00283878705163,6.4028563277,4.25,1.87,16,0.06,0.97
1969,8.38515008347e-9,-516.100774331,0.546508789063,577.499234619,25516531.4684,92101359.6981,0.00191852101198,5.78825413787,1.55,0.96,17,0.0148,0.78
1970,7.4983399601e-9,-422.24228142,0.65625,575.004968262,23091263.6098,80862686.9051,0.00284706845807,6.15715633605,2.41,3.18,23,0.0466,0.89
1971,6.76254793966e-9,-348.818470273,0.27392578125,575.022998047,35059286.8631,136243847.135,0.00119749792717,4.99897393485,3.12,1.22,6,0.0613,0.47
1973,7.37087194392e-9,-407.871308624,0.69873046875,634.310639648,23083720.2228,80878204.8659,0.00232753898928,6.15496897116,0.8,2.91,16,0.0443,0.89
1974,8.41641765416e-9,-519.217303862,0.75537109375,575.030429688,21683874.065,74968407.7076,0.00360768610261,6.39565133589,2.78,3.26,31,0.0543,0.97
1976,8.96112085177e-9,-578.304344119,0.78369140625,574.95880127,21358186.8842,73635011.0702,0.0028404430181,6.46316726159,2.19,1.51,25,0.0497,0.99
1977,6.87773970318e-9,-368.987784484,0.58544921875,607.2171875,24794084.4942,87316221.1707,0.00197664264389,5.9345784137,0.63,1.67,14,0.0866,0.79
1978,6.3554545381e-9,-313.441508315,0.638549804688,574.980224609,23613363.5295,83241432.2301,0.00299531030933,6.0797163988,2.28,3.02,30,0.0174,0.87
1979,5.63579110184e-9,-256.210485296,-0.00927734375,575.011785889,53575432.0117,232936324.097,0.00090560810067,4.34975799665,4.39,3.88,15,0.0362,0.22
1980,6.94429199347e-9,-368.858198853,0.50048828125,575.003865967,27788383.5183,101485682.306,0.00183115214251,5.56475350025,4.54,4.09,7,0.0781,0.67
1981,4.59199382019e-9,-179.287637086,-0.1650390625,575.010514526,71723724.76,333007200.173,0.000699560269037,4.06738712253,4.97,3.86,19,0.025,0.08
1982,6.26045976514e-9,-309.996574222,-0.0234375,574.989282227,56362529.9174,246124009.74,0.000720719772204,4.29589460731,1.93,1.31,20,0.0595,0.18
1983,6.17660404926e-9,-302.464246247,0.13232421875,575.004833984,42375655.6168,173531217.03,0.00108155847499,4.65869152212,3.7,2.22,13,0.0608,0.34
1984,5.56960198319e-9,-252.58863558,-0.25,575.098876953,69118192.9917,299001232.339,0.000483812264857,4.12320997406,4.26,3.64,0,0.074,0.07
1985,1.06241493173e-8,-806.868696906,-0.1083984375,575.003791504,65914792.7934,290190809.412,0.000605672439948,4.15696849062,0.69,2.99,17,0.064,0.1
1986,7.48425722601e-9,-423.004956266,0.65625,575.026245117,24376899.3392,87086017.0568,0.00252899136614,5.92924545091,4.15,4.1,14,0.0914,0.81
1987,6.68032742013e-9,-343.569335096,0.33056640625,575.032807617,32377830.4749,123278520.512,0.00183659720642,5.16580742771,4.05,2.33,21,0.0699,0.53
1988,5.12208233317e-9,-214.049773773,0.419067382813,574.989611816,28622220.5551,105612792.704,0.00215274331369,5.46650795121,3.44,2.53,22,0.0134,0.66
1990,5.48900558503e-9,-243.418022118,-0.030517578125,575.013366699,54998063.1218,240676229.286,0.0006348514603,4.31477252675,4.59,1.26,3,0.0472,0.2
1991,6.73474611564e-9,-349.973119619,-0.03759765625,631.935706787,56481562.9149,250652560.666,0.000687607802921,4.29034023726,0.34,2.37,21,0.0405,0.19
1992,5.55341169616e-9,-248.000416999,0.01904296875,574.940917969,52128010.5115,226773116.6,0.00114479329758,4.37807735384,3.99,4.12,25,0.0378,0.23
1993,5.2324109807e-9,-225.445723131,-0.25,575.034110718,71756417.4461,311003241.721,0.000654672069179,4.09613719686,1.89,3.4,21,0.0689,0.05
1994,6.08413341794e-9,-291.672770508,0.38720703125,574.982089844,29794069.6028,110476826.79,0.00162734385825,5.37522773726,2.08,0.78,18,0.0309,0.62
1995,5.70482900971e-9,-259.542666496,0.365966796875,603.30862793,30806803.1823,115475689.75,0.00144161120106,5.29251281749,0.53,1.83,12,0.0377,0.59
1996,6.87492244695e-9,-368.220732507,-0.15087890625,575.081420898,62374056.1741,270835717.641,0.000810244282945,4.2108106978,1.78,3.34,27,0.0881,0.11
1997,8.77302591104e-9,-563.874111123,0.450927734375,574.995996094,28077902.7323,103131761.463,0.00167105629211,5.51844333791,1.46,4.68,6,0.0251,0.68
1998,6.80179821325e-9,-357.406506135,0.465087890625,575.034870605,28222440.582,103601031.998,0.00196871071543,5.51925923302,4.45,3.94,11,0.0697,0.66
1999,5.95179371565e-9,-284.178359414,-0.17919921875,575.0046875,67520555.7633,291077261.017,0.000754628309644,4.14831459257,2.15,4.74,20,0.089,0.07
2000,6.38475309405e-9,-316.488541537,0.663330078125,574.953613281,23350019.3771,82459180.1987,0.00188160739169,6.09866049408,0.88,2.49,0,0.0345,0.88
2001,5.20651023076e-9,-219.011196932,0.4013671875,574.9571875,29336179.3093,108615822.669,0.00171527738682,5.41178861472,3.19,1.65,13,0.0173,0.64
2002,5.38588716796e-9,-237.105306651,-0.087158203125,574.959731445,64923857.2043,295872393.265,0.000505437638872,4.14591885425,1.8,1.84,4,0.0319,0.13
2003,6.4435137507e-9,-323.812943742,0.203125,574.983323975,39055630.8305,154526829.159,0.000979801110505,4.81357243615,3.79,1.32,1,0.0701,0.4
2004,6.64047926048e-9,-339.556288627,0.203125,574.99203125,38847414.3611,156144035.272,0.00122111050322,4.79754708484,2.73,3.0,14,0.0626,0.4
2005,8.08957075974e-9,-485.021606214,0.2880859375,574.995355225,35137439.5296,136634617.204,0.00148739235453,4.99815020994,2.3,1.97,23,0.0773,0.46
2006,5.22086034114e-9,-224.095591069,-0.25,575.073596802,68447560.4689,296790153.594,0.000941626112365,4.13352491111,3.96,4.05,29,0.0748,0.07
2007,4.26908032747e-9,-155.755569137,-0.119018554688,574.979954834,66590860.2237,311569024.403,0.000729179254668,4.11350531947,4.68,2.55,22,0.018,0.12
2008,6.76681404172e-9,-355.809041367,0.07568359375,575.017236328,47370089.0589,200445812.741,0.000794262309195,4.49769395771,1.92,0.79,10,0.0555,0.28
2009,7.04180727424e-9,-378.429017666,0.564208984375,574.963378906,25620014.6161,91633423.2601,0.00260604045822,5.80867710006,2.66,4.59,20,0.0449,0.77
2011,8.10207727132e-9,-494.319278453,0.033203125,585.446630859,47556936.1258,200413129.256,0.000753271726157,4.4978036268,0.75,0.55,8,0.0957,0.26
2012,6.01390490587e-9,-289.128420897,0.13232421875,575.025148926,41450818.5072,168599775.123,0.00100692150628,4.69880599379,4.83,2.4,6,0.0526,0.36
2013,9.94519457738e-9,-708.566794505,0.663330078125,575.001601563,23170460.6634,81631777.6174,0.00214941333162,6.12639422431,1.48,2.68,9,0.0288,0.89
2014,6.9921928965e-9,-374.270312813,0.75537109375,574.987719727,22165882.8188,76985399.5013,0.00228105483346,6.30198498004,4.02,3.16,5,0.0671,0.94
2015,6.15582734271e-9,-297.673176862,0.734130859375,596.114150391,21958160.175,76224927.6471,0.00219758930891,6.3449882389,0.75,1.17,11,0.0244,0.96
2016,4.59213712194e-9,-178.226765682,-0.0234375,574.957937012,54940342.458,245283149.383,0.000668835602879,4.30098167726,3.11,0.67,11,0.0223,0.21
2018,6.95068530925e-9,-374.232479841,0.3447265625,575.04675293,31490006.0725,119104888.036,0.00238591085809,5.23154671109,3.8,3.32,31,0.0774,0.55
2019,4.52008692112e-9,-173.421878291,-0.15087890625,574.991381836,68610130.3612,313057171.303,0.000500499748168,4.10472286708,3.56,2.25,5,0.0317,0.1
2020,6.65732141147e-9,-345.053006465,0.41552734375,574.947792969,30230051.2205,112529262.448,0.00198228832188,5.34142656494,4.05,1.66,22,0.0475,0.6
2021,6.76723876705e-9,-348.834432246,0.719970703125,574.959133301,22140208.6624,77163470.3214,0.0025901822744,6.30419960682,1.98,1.76,21,0.0221,0.95
2023,8.54075007642e-9,-537.198548819,-0.0517578125,575.009892578,57133363.981,249208652.45,0.000799249610536,4.28307842781,1.22,4.9,17,0.066,0.17
2024,6.55651621084e-9,-337.177077421,-0.178116965384,575.103570557,54920717.7996,235449878.539,0.000637319623444,4.3381793747,2.31,1.08,3,0.0731,0.19
2025,6.64954569421e-9,-344.644784094,-0.03759765625,575.021499023,56485863.3019,247581485.723,0.000837958603025,4.28943042798,1.88,4.38,19,0.0428,0.19
2026,5.00803209357e-9,-209.516946842,-0.218139648438,575.037626953,72951461.1269,319474511.695,0.00058076819251,4.07721497801,2.48,4.8,11,0.0573,0.05
2027,7.4174073606e-9,-413.777636095,0.50048828125,626.766218262,26587052.9013,95661577.8285,0.00190235432737,5.70175840352,0.76,3.22,13,0.0406,0.73
2028,7.23105637412e-9,-398.467215047,0.72705078125,574.995697021,22519042.6672,78535637.9995,0.00278945495909,6.23199147285,4.47,2.88,15,0.0901,0.91
2029,5.89742404558e-9,-280.685406399,-0.1083984375,575.016435547,65757787.6002,284875710.527,0.000641534966599,4.16674893308,2.26,1.26,21,0.0806,0.09
2030,5.60356100196e-9,-252.2849907,0.422607421875,574.995908203,28970364.1581,108232996.597,0.00201334997059,5.41904982609,4.4,2.14,18,0.0259,0.65
2031,6.80407664011e-9,-351.650136241,0.3447265625,574.996787109,31294312.704,118194147.35,0.00220162416651,5.24251329464,1.93,4.05,31,0.0197,0.58
2032,8.44955356407e-9,-529.318313073,0.408447265625,575.009136963,29309369.0345,109096899.21,0.00235487050821,5.39780157937,1.88,4.27,29,0.0537,0.63
2033,1.03788646586e-8,-767.650891303,0.033203125,575.016958008,50024816.6199,213127056.091,0.000747210456159,4.43277706999,1.01,2.47,8,0.0631,0.24
2034,6.78255578313e-9,-350.949629664,0.394287109375,574.991088867,30150818.328,112015504.882,0.00173813457168,5.34935216421,2.62,0.63,24,0.0515,0.6
2035,6.78819601719e-9,-354.263795791,0.677490234375,575.016723633,23054967.3615,80554303.9142,0.00327528779662,6.16316984023,3.54,3.63,25,0.0591,0.89
2036,6.70506671083e-9,-347.191997736,0.1181640625,574.982562256,46227109.7181,194426833.763,0.0012913297717,4.53032389504,3.07,3.8,27,0.0781,0.28
2037,6.92255829793e-9,-363.259342917,0.78369140625,695.129462891,21517020.4247,74374220.4277,0.00303950993768,6.42530719822,0.52,4.1,26,0.0716,0.97
2038,7.95415795148e-9,-472.266751999,0.203125,574.971591797,38492744.9305,155125840.177,0.000979210957603,4.80791827925,1.65,2.32,2,0.0485,0.41
2039,6.0990196067e-9,-300.274707502,0.2314453125,574.961777344,36791877.3149,145878865.491,0.00111432929187,4.89968361318,3.39,3.37,4,0.0454,0.44
2040,8.04843357697e-9,-348.654405855,0.203125,638.465166016,39909397.6765,163293678.677,0.00110401561341,4.74169714324,0.43,4.86,12,0.0855,0.37
2041,7.0629043838e-9,-379.404459752,0.67041015625,574.964824219,23737245.7336,83812762.5643,0.00299100809219,6.04519924707,4.3,2.42,24,0.0695,0.85
2042,9.44298775746e-9,-645.942704864,0.08984375,575.005195312,45399492.1691,189215503.864,0.000813474558151,4.55802432556,1.42,3.66,3,0.0798,0.29
2043,6.57589647911e-9,-331.882674736,0.192504882813,574.958013916,37925040.7046,152536705.078,0.00118451568115,4.82348632603,1.35,1.62,21,0.0129,0.43
2044,5.95503754699e-9,-277.31780218,0.61376953125,574.997145996,24322277.9219,85765372.3627,0.00189221089939,5.99671685163,4.14,2.53,2,0.0429,0.83
2045,4.89869221307e-9,-197.847179997,-0.00927734375,574.966757812,53873032.8281,239634088.538,0.000624518184088,4.32420029275,1.79,4.55,2,0.0124,0.23
2047,6.92745744728e-9,-372.922764437,0.54296875,575.002302246,25432051.7659,91119553.7348,0.00220771892384,5.82350854656,4.52,1.51,14,0.0809,0.76
2048,7.33575886026e-9,-410.488261338,0.4296875,631.255200195,29461138.4053,109947013.361,0.00165568998993,5.38802814511,0.77,3.56,13,0.0704,0.62
2050,5.12522189033e-9,-216.10779561,-0.080078125,574.941689453,62442392.671,286625622.11,0.000523907293922,4.17230881489,2.51,1.6,4,0.0228,0.15
2051,6.05137160655e-9,-288.827678772,0.50048828125,575.011650391,26626278.453,96469746.3757,0.00230028647583,5.67522789973,4.72,0.74,22,0.05,0.73
2052,7.25383159475e-9,-396.320852649,0.309326171875,575.008081055,33534816.5134,129552297.234,0.00131578084406,5.08257537977,2.48,1.87,9,0.0585,0.51
2053,1.04802504299e-8,-787.75817589,0.52880859375,574.97340332,26925698.0199,97842796.5527,0.00207573160188,5.63898644767,1.73,2.0,24,0.0719,0.71
